moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,52.0, 2230.00, 3.00, 0, 0
 600,52.0, 2231.00, 144.00, 32, 13
 900,53.0, 2277.00, 180.00, 42, 20
 200,52.0, 2254.00, 34.00, 10, 6
 700,52.0, 2217.00, 135.00, 23, 15
 50,52.0, 2238.00, 5.00, 0, 0
 300,51.0, 2246.00, 56.00, 11, 6
 400,52.0, 2257.00, 72.00, 15, 5
 500,51.0, 2245.00, 91.00, 18, 10
 800,51.0, 2264.00, 99.00, 17, 10
 100,52.0, 2247.00, 22.00, 9, 3
 1000,53.0, 2245.00, 193.00, 43, 20
