moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,13.0, 195.00, 0.00, 0, 0
 600,7.0, 193.00, 175.00, 12, 12
 900,7.0, 192.00, 82.00, 8, 8
 200,6.0, 193.00, 4.00, 1, 1
 700,7.0, 193.00, 282.00, 10, 5
 50,7.0, 191.00, 1.00, 0, 0
 300,11.0, 204.00, 2.00, 0, 0
 400,6.0, 192.00, 72.00, 5, 4
 500,6.0, 199.00, 28.00, 7, 5
 800,6.0, 189.00, 145.00, 13, 10
 100,7.0, 192.00, 4.00, 3, 3
 1000,11.0, 192.00, 327.00, 16, 14
