moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,8.0, 190.00, 0.00, 0, 0
 600,7.0, 190.00, 179.00, 12, 12
 900,7.0, 192.00, 80.00, 8, 8
 200,7.0, 196.00, 4.00, 1, 1
 700,6.0, 190.00, 303.00, 10, 5
 50,7.0, 192.00, 1.00, 0, 0
 300,7.0, 190.00, 2.00, 0, 0
 400,12.0, 189.00, 66.00, 5, 4
 500,6.0, 192.00, 24.00, 7, 5
 800,7.0, 191.00, 143.00, 13, 10
 100,7.0, 191.00, 3.00, 3, 3
 1000,9.0, 196.00, 332.00, 16, 14
