moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,4.0, 26.00, 0.00, 0, 0
 600,3.0, 23.00, 9.00, 12, 12
 900,7.0, 26.00, 6.00, 11, 11
 200,7.0, 27.00, 1.00, 1, 1
 700,4.0, 23.00, 10.00, 13, 13
 50,4.0, 23.00, 0.00, 0, 0
 300,5.0, 26.00, 1.00, 2, 2
 400,3.0, 22.00, 2.00, 6, 5
 500,7.0, 23.00, 7.00, 8, 8
 800,7.0, 25.00, 7.00, 12, 12
 100,7.0, 26.00, 7.00, 4, 4
 1000,3.0, 22.00, 19.00, 21, 20
