moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,7.0, 242.00, 0.00, 0, 0
 600,8.0, 243.00, 0.00, 0, 0
 900,7.0, 241.00, 1.00, 2, 1
 200,7.0, 243.00, 1.00, 0, 0
 700,7.0, 243.00, 2.00, 1, 1
 50,7.0, 243.00, 0.00, 0, 0
 300,7.0, 239.00, 0.00, 0, 0
 400,8.0, 242.00, 2.00, 2, 1
 500,7.0, 243.00, 0.00, 1, 0
 800,7.0, 244.00, 2.00, 3, 1
 100,7.0, 244.00, 2.00, 2, 2
 1000,8.0, 244.00, 3.00, 5, 3
