moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,6.0, 31.00, 0.00, 0, 0
 600,7.0, 23.00, 12.00, 12, 12
 900,7.0, 26.00, 9.00, 11, 11
 200,7.0, 29.00, 1.00, 1, 1
 700,7.0, 25.00, 14.00, 13, 13
 50,7.0, 24.00, 1.00, 0, 0
 300,4.0, 23.00, 2.00, 2, 2
 400,3.0, 25.00, 6.00, 6, 5
 500,4.0, 27.00, 10.00, 8, 8
 800,7.0, 25.00, 12.00, 12, 12
 100,3.0, 24.00, 8.00, 4, 4
 1000,7.0, 28.00, 27.00, 22, 20
