moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,9.0, 190.00, 0.00, 0, 0
 600,8.0, 202.00, 179.00, 12, 12
 900,7.0, 191.00, 79.00, 8, 8
 200,7.0, 190.00, 4.00, 1, 1
 700,8.0, 191.00, 279.00, 10, 5
 50,7.0, 192.00, 0.00, 0, 0
 300,7.0, 195.00, 2.00, 0, 0
 400,8.0, 191.00, 68.00, 5, 4
 500,6.0, 191.00, 24.00, 7, 5
 800,9.0, 200.00, 140.00, 13, 10
 100,8.0, 189.00, 4.00, 3, 3
 1000,8.0, 209.00, 332.00, 16, 14
