moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,12.0, 518.00, 0.00, 0, 0
 600,11.0, 498.00, 3.00, 6, 4
 900,12.0, 491.00, 5.00, 4, 4
 200,11.0, 488.00, 0.00, 0, 0
 700,13.0, 511.00, 21.00, 6, 2
 50,12.0, 494.00, 0.00, 0, 0
 300,11.0, 491.00, 0.00, 1, 1
 400,12.0, 489.00, 1.00, 1, 0
 500,11.0, 492.00, 0.00, 2, 2
 800,11.0, 494.00, 4.00, 5, 4
 100,12.0, 530.00, 1.00, 2, 1
 1000,11.0, 503.00, 2.00, 10, 6
