moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,8.0, 188.00, 0.00, 0, 0
 600,7.0, 198.00, 180.00, 12, 12
 900,6.0, 191.00, 74.00, 8, 8
 200,7.0, 193.00, 3.00, 1, 1
 700,10.0, 197.00, 270.00, 10, 5
 50,7.0, 198.00, 0.00, 0, 0
 300,8.0, 190.00, 1.00, 0, 0
 400,7.0, 193.00, 60.00, 5, 4
 500,8.0, 198.00, 20.00, 7, 5
 800,11.0, 193.00, 141.00, 13, 10
 100,7.0, 192.00, 3.00, 3, 3
 1000,6.0, 192.00, 320.00, 16, 14
