moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,7.0, 197.00, 0.00, 0, 0
 600,7.0, 190.00, 172.00, 12, 12
 900,7.0, 190.00, 75.00, 8, 8
 200,6.0, 190.00, 3.00, 1, 1
 700,7.0, 192.00, 279.00, 10, 5
 50,7.0, 199.00, 0.00, 0, 0
 300,7.0, 192.00, 0.00, 0, 0
 400,6.0, 191.00, 79.00, 5, 4
 500,7.0, 193.00, 20.00, 7, 5
 800,7.0, 190.00, 137.00, 13, 10
 100,8.0, 196.00, 3.00, 3, 3
 1000,7.0, 193.00, 314.00, 16, 14
