moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,8.0, 197.00, 0.00, 0, 0
 600,7.0, 188.00, 173.00, 12, 12
 900,6.0, 190.00, 75.00, 8, 8
 200,8.0, 191.00, 4.00, 1, 1
 700,13.0, 193.00, 280.00, 10, 5
 50,7.0, 191.00, 0.00, 0, 0
 300,7.0, 191.00, 0.00, 0, 0
 400,7.0, 194.00, 63.00, 5, 4
 500,8.0, 190.00, 20.00, 7, 5
 800,6.0, 192.00, 138.00, 13, 10
 100,6.0, 190.00, 3.00, 3, 3
 1000,6.0, 189.00, 323.00, 16, 14
