moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,4.0, 19.00, 0.00, 0, 0
 600,4.0, 11.00, 14.00, 10, 8
 900,4.0, 21.00, 10.00, 9, 7
 200,5.0, 21.00, 2.00, 1, 1
 700,2.0, 11.00, 11.00, 14, 8
 50,5.0, 22.00, 1.00, 0, 0
 300,4.0, 19.00, 4.00, 2, 2
 400,4.0, 17.00, 7.00, 8, 6
 500,4.0, 13.00, 6.00, 11, 8
 800,5.0, 17.00, 13.00, 10, 8
 100,2.0, 11.00, 4.00, 4, 4
 1000,5.0, 11.00, 16.00, 22, 17
