moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,11.0, 501.00, 0.00, 0, 0
 600,14.0, 495.00, 3.00, 6, 4
 900,11.0, 496.00, 6.00, 4, 4
 200,11.0, 497.00, 0.00, 0, 0
 700,11.0, 492.00, 21.00, 6, 2
 50,12.0, 528.00, 0.00, 0, 0
 300,12.0, 500.00, 0.00, 1, 1
 400,12.0, 493.00, 2.00, 1, 0
 500,12.0, 498.00, 1.00, 2, 2
 800,12.0, 493.00, 4.00, 5, 4
 100,11.0, 495.00, 0.00, 2, 1
 1000,12.0, 495.00, 3.00, 10, 6
