moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,5.0, 157.00, 0.00, 0, 0
 600,7.0, 151.00, 10.00, 6, 6
 900,6.0, 152.00, 6.00, 1, 1
 200,5.0, 159.00, 1.00, 1, 0
 700,6.0, 160.00, 6.00, 2, 1
 50,6.0, 152.00, 0.00, 0, 0
 300,6.0, 154.00, 2.00, 0, 0
 400,5.0, 155.00, 5.00, 3, 1
 500,7.0, 155.00, 5.00, 3, 2
 800,12.0, 157.00, 5.00, 5, 5
 100,6.0, 154.00, 6.00, 3, 2
 1000,6.0, 155.00, 14.00, 9, 9
