moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,7.0, 176.00, 0.00, 0, 0
 600,5.0, 150.00, 5.00, 6, 6
 900,12.0, 153.00, 0.00, 1, 1
 200,5.0, 149.00, 1.00, 1, 0
 700,7.0, 153.00, 3.00, 2, 1
 50,11.0, 169.00, 0.00, 0, 0
 300,5.0, 150.00, 0.00, 0, 0
 400,6.0, 151.00, 3.00, 3, 1
 500,11.0, 152.00, 3.00, 3, 2
 800,10.0, 150.00, 2.00, 5, 5
 100,12.0, 153.00, 5.00, 3, 2
 1000,5.0, 150.00, 9.00, 9, 9
