moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,12.0, 495.00, 0.00, 0, 0
 600,11.0, 488.00, 6.00, 6, 4
 900,12.0, 486.00, 9.00, 4, 4
 200,11.0, 487.00, 2.00, 0, 0
 700,11.0, 491.00, 24.00, 6, 2
 50,11.0, 492.00, 0.00, 0, 0
 300,11.0, 488.00, 1.00, 1, 1
 400,11.0, 493.00, 5.00, 1, 0
 500,12.0, 496.00, 5.00, 2, 2
 800,11.0, 487.00, 8.00, 5, 4
 100,12.0, 487.00, 2.00, 2, 1
 1000,12.0, 489.00, 9.00, 10, 6
