moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,8.0, 193.00, 0.00, 0, 0
 600,8.0, 190.00, 175.00, 12, 12
 900,6.0, 189.00, 80.00, 8, 8
 200,8.0, 194.00, 4.00, 1, 1
 700,6.0, 190.00, 279.00, 10, 5
 50,7.0, 191.00, 0.00, 0, 0
 300,8.0, 208.00, 2.00, 0, 0
 400,7.0, 192.00, 66.00, 5, 4
 500,9.0, 192.00, 26.00, 7, 5
 800,6.0, 191.00, 162.00, 13, 10
 100,7.0, 192.00, 4.00, 3, 3
 1000,7.0, 190.00, 325.00, 16, 14
