moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,8.0, 27.00, 0.00, 0, 0
 600,7.0, 24.00, 10.00, 12, 12
 900,7.0, 24.00, 6.00, 11, 11
 200,5.0, 25.00, 1.00, 1, 1
 700,7.0, 29.00, 10.00, 13, 13
 50,3.0, 22.00, 0.00, 0, 0
 300,3.0, 23.00, 1.00, 2, 2
 400,7.0, 26.00, 2.00, 6, 5
 500,3.0, 22.00, 7.00, 8, 8
 800,4.0, 24.00, 7.00, 12, 12
 100,8.0, 32.00, 8.00, 4, 4
 1000,7.0, 29.00, 20.00, 21, 20
