moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,11.0, 501.00, 0.00, 0, 0
 600,11.0, 492.00, 6.00, 6, 4
 900,11.0, 511.00, 9.00, 4, 4
 200,12.0, 505.00, 2.00, 0, 0
 700,11.0, 489.00, 25.00, 6, 2
 50,12.0, 492.00, 0.00, 0, 0
 300,12.0, 508.00, 1.00, 1, 1
 400,11.0, 494.00, 5.00, 1, 0
 500,11.0, 488.00, 5.00, 2, 2
 800,12.0, 486.00, 8.00, 5, 4
 100,12.0, 495.00, 2.00, 2, 1
 1000,11.0, 489.00, 9.00, 10, 6
