moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,3.0, 23.00, 0.00, 0, 0
 600,3.0, 22.00, 9.00, 12, 12
 900,8.0, 26.00, 6.00, 11, 11
 200,7.0, 31.00, 1.00, 1, 1
 700,7.0, 29.00, 10.00, 13, 13
 50,8.0, 23.00, 0.00, 0, 0
 300,3.0, 23.00, 1.00, 2, 2
 400,3.0, 22.00, 2.00, 6, 5
 500,8.0, 25.00, 7.00, 8, 8
 800,3.0, 22.00, 7.00, 12, 12
 100,3.0, 23.00, 7.00, 4, 4
 1000,3.0, 23.00, 20.00, 21, 20
