moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,9.0, 101.00, 2.00, 5, 2
 600,9.0, 101.00, 42.00, 156, 122
 900,15.0, 102.00, 70.00, 243, 191
 200,16.0, 101.00, 14.00, 54, 43
 700,9.0, 100.00, 49.00, 187, 147
 50,9.0, 103.00, 6.00, 15, 11
 300,8.0, 101.00, 18.00, 76, 62
 400,12.0, 101.00, 27.00, 103, 82
 500,13.0, 111.00, 33.00, 129, 102
 800,8.0, 101.00, 61.00, 217, 170
 100,9.0, 102.00, 8.00, 25, 20
 1000,8.0, 115.00, 74.00, 259, 202
