moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,15.0, 208.00, 3.00, 2, 2
 600,25.0, 227.00, 86.00, 132, 121
 900,14.0, 208.00, 138.00, 213, 192
 200,25.0, 206.00, 23.00, 44, 42
 700,15.0, 208.00, 103.00, 163, 149
 50,18.0, 207.00, 7.00, 12, 10
 300,14.0, 206.00, 35.00, 66, 61
 400,15.0, 206.00, 46.00, 86, 79
 500,16.0, 210.00, 70.00, 108, 99
 800,15.0, 206.00, 117.00, 186, 169
 100,15.0, 206.00, 10.00, 22, 20
 1000,28.0, 206.00, 149.00, 228, 204
