moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,9.0, 101.00, 2.00, 5, 2
 600,8.0, 103.00, 43.00, 156, 122
 900,18.0, 104.00, 69.00, 243, 191
 200,9.0, 101.00, 14.00, 54, 43
 700,13.0, 112.00, 51.00, 187, 147
 50,9.0, 102.00, 6.00, 15, 11
 300,12.0, 104.00, 18.00, 76, 62
 400,9.0, 102.00, 27.00, 103, 82
 500,21.0, 104.00, 34.00, 129, 102
 800,9.0, 106.00, 61.00, 217, 170
 100,8.0, 105.00, 7.00, 25, 20
 1000,9.0, 101.00, 74.00, 259, 202
