moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,19.0, 206.00, 2.00, 2, 2
 600,31.0, 206.00, 85.00, 132, 121
 900,31.0, 207.00, 139.00, 213, 192
 200,23.0, 208.00, 23.00, 44, 42
 700,18.0, 207.00, 103.00, 163, 149
 50,20.0, 212.00, 6.00, 12, 10
 300,23.0, 206.00, 34.00, 66, 61
 400,19.0, 206.00, 46.00, 86, 79
 500,14.0, 206.00, 71.00, 108, 99
 800,18.0, 208.00, 118.00, 186, 169
 100,19.0, 206.00, 16.00, 22, 20
 1000,15.0, 207.00, 149.00, 228, 204
