moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,16.0, 101.00, 2.00, 5, 2
 600,15.0, 111.00, 43.00, 156, 122
 900,21.0, 108.00, 68.00, 243, 191
 200,17.0, 105.00, 14.00, 54, 43
 700,14.0, 116.00, 52.00, 187, 147
 50,13.0, 102.00, 6.00, 15, 11
 300,10.0, 103.00, 19.00, 76, 62
 400,8.0, 101.00, 26.00, 103, 82
 500,8.0, 101.00, 34.00, 129, 102
 800,18.0, 104.00, 61.00, 217, 170
 100,8.0, 102.00, 7.00, 25, 20
 1000,9.0, 101.00, 74.00, 259, 202
