moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,26.0, 1360.00, 1.00, 0, 0
 600,27.0, 1385.00, 83.00, 57, 48
 900,25.0, 1343.00, 124.00, 91, 70
 200,26.0, 1365.00, 25.00, 15, 13
 700,26.0, 1338.00, 93.00, 66, 53
 50,28.0, 1387.00, 7.00, 3, 2
 300,26.0, 1372.00, 36.00, 23, 20
 400,26.0, 1397.00, 49.00, 31, 26
 500,27.0, 1346.00, 67.00, 44, 36
 800,25.0, 1356.00, 105.00, 78, 62
 100,25.0, 1371.00, 10.00, 6, 4
 1000,26.0, 1346.00, 154.00, 94, 72
