moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,55.0, 4469.00, 0.00, 0, 0
 600,56.0, 4412.00, 26.00, 55, 41
 900,56.0, 4410.00, 49.00, 86, 62
 200,55.0, 4493.00, 12.00, 19, 14
 700,56.0, 4433.00, 35.00, 67, 48
 50,55.0, 4418.00, 1.00, 2, 1
 300,56.0, 4446.00, 14.00, 30, 20
 400,57.0, 4426.00, 18.00, 38, 27
 500,56.0, 4419.00, 23.00, 46, 33
 800,56.0, 4461.00, 42.00, 74, 55
 100,56.0, 4421.00, 7.00, 6, 3
 1000,56.0, 4500.00, 54.00, 90, 65
