moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,44.0, 2252.00, 1.00, 0, 0
 600,36.0, 2266.00, 54.00, 26, 13
 900,36.0, 2255.00, 94.00, 44, 21
 200,39.0, 2276.00, 15.00, 10, 4
 700,37.0, 2273.00, 72.00, 31, 16
 50,36.0, 2252.00, 3.00, 2, 0
 300,37.0, 2283.00, 22.00, 14, 7
 400,42.0, 2266.00, 31.00, 16, 8
 500,36.0, 2266.00, 43.00, 21, 10
 800,37.0, 2257.00, 84.00, 35, 18
 100,37.0, 2276.00, 7.00, 4, 2
 1000,36.0, 2260.00, 106.00, 45, 21
