moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,26.0, 1360.00, 2.00, 0, 0
 600,27.0, 1339.00, 82.00, 57, 48
 900,25.0, 1374.00, 123.00, 91, 70
 200,25.0, 1343.00, 26.00, 15, 13
 700,24.0, 1357.00, 94.00, 66, 53
 50,25.0, 1400.00, 7.00, 3, 2
 300,25.0, 1378.00, 36.00, 23, 20
 400,25.0, 1350.00, 49.00, 31, 26
 500,25.0, 1357.00, 67.00, 44, 36
 800,25.0, 1361.00, 112.00, 78, 62
 100,25.0, 1341.00, 11.00, 6, 4
 1000,26.0, 1363.00, 132.00, 94, 72
