moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,26.0, 1351.00, 0.00, 0, 0
 600,27.0, 1370.00, 41.00, 57, 48
 900,25.0, 1359.00, 66.00, 90, 70
 200,31.0, 1350.00, 11.00, 15, 13
 700,25.0, 1352.00, 43.00, 66, 53
 50,26.0, 1379.00, 3.00, 3, 2
 300,25.0, 1354.00, 16.00, 23, 20
 400,25.0, 1402.00, 22.00, 31, 26
 500,25.0, 1349.00, 31.00, 44, 36
 800,26.0, 1359.00, 50.00, 77, 62
 100,24.0, 1347.00, 3.00, 6, 4
 1000,26.0, 1340.00, 65.00, 93, 72
