moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,56.0, 4511.00, 1.00, 0, 0
 600,55.0, 4470.00, 71.00, 55, 41
 900,56.0, 4421.00, 116.00, 86, 62
 200,53.0, 4430.00, 26.00, 19, 14
 700,58.0, 4450.00, 93.00, 67, 48
 50,56.0, 4456.00, 4.00, 2, 1
 300,58.0, 4456.00, 34.00, 30, 20
 400,55.0, 4429.00, 45.00, 38, 27
 500,55.0, 4455.00, 59.00, 46, 33
 800,56.0, 4456.00, 100.00, 74, 55
 100,59.0, 4507.00, 14.00, 6, 3
 1000,56.0, 4498.00, 128.00, 90, 65
