moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,30.0, 1356.00, 2.00, 0, 0
 600,26.0, 1355.00, 83.00, 57, 48
 900,25.0, 1355.00, 128.00, 91, 70
 200,27.0, 1342.00, 25.00, 15, 13
 700,26.0, 1384.00, 90.00, 66, 53
 50,25.0, 1342.00, 6.00, 3, 2
 300,28.0, 1373.00, 35.00, 23, 20
 400,27.0, 1344.00, 49.00, 31, 26
 500,26.0, 1346.00, 67.00, 44, 36
 800,25.0, 1383.00, 107.00, 78, 62
 100,28.0, 1359.00, 10.00, 6, 4
 1000,26.0, 1384.00, 134.00, 94, 72
