moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,36.0, 2254.00, 1.00, 0, 0
 600,37.0, 2280.00, 55.00, 26, 13
 900,38.0, 2300.00, 96.00, 44, 21
 200,37.0, 2267.00, 13.00, 10, 4
 700,36.0, 2292.00, 72.00, 31, 16
 50,37.0, 2266.00, 3.00, 2, 0
 300,37.0, 2264.00, 23.00, 14, 7
 400,37.0, 2254.00, 31.00, 16, 8
 500,36.0, 2303.00, 47.00, 21, 10
 800,37.0, 2282.00, 81.00, 35, 18
 100,37.0, 2276.00, 7.00, 4, 2
 1000,37.0, 2289.00, 101.00, 45, 21
