moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,14.0, 209.00, 4.00, 2, 2
 600,15.0, 207.00, 173.00, 133, 121
 900,23.0, 207.00, 215.00, 215, 192
 200,36.0, 214.00, 39.00, 45, 42
 700,34.0, 217.00, 163.00, 165, 149
 50,16.0, 210.00, 10.00, 12, 10
 300,15.0, 209.00, 58.00, 67, 61
 400,15.0, 209.00, 79.00, 87, 79
 500,28.0, 209.00, 114.00, 109, 99
 800,18.0, 213.00, 184.00, 188, 169
 100,14.0, 208.00, 18.00, 23, 20
 1000,21.0, 206.00, 231.00, 230, 204
