moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,39.0, 2277.00, 0.00, 0, 0
 600,36.0, 2237.00, 11.00, 26, 13
 900,37.0, 2236.00, 28.00, 44, 21
 200,36.0, 2271.00, 2.00, 10, 4
 700,37.0, 2238.00, 20.00, 31, 16
 50,36.0, 2284.00, 1.00, 2, 0
 300,36.0, 2269.00, 5.00, 14, 7
 400,37.0, 2298.00, 6.00, 16, 8
 500,36.0, 2267.00, 7.00, 21, 10
 800,37.0, 2236.00, 20.00, 35, 18
 100,37.0, 2267.00, 2.00, 4, 2
 1000,38.0, 2247.00, 27.00, 45, 21
