moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,25.0, 1358.00, 0.00, 0, 0
 600,25.0, 1339.00, 41.00, 57, 48
 900,25.0, 1371.00, 63.00, 90, 70
 200,26.0, 1352.00, 11.00, 15, 13
 700,26.0, 1367.00, 43.00, 66, 53
 50,25.0, 1352.00, 3.00, 3, 2
 300,26.0, 1346.00, 16.00, 23, 20
 400,26.0, 1348.00, 22.00, 31, 26
 500,25.0, 1354.00, 31.00, 44, 36
 800,26.0, 1356.00, 51.00, 77, 62
 100,26.0, 1353.00, 4.00, 6, 4
 1000,26.0, 1355.00, 65.00, 93, 72
