moves, ConstructKCBP, init-CD, CDtime, count(kCBP), count(real)
 10,56.0, 4428.00, 0.00, 0, 0
 600,56.0, 4444.00, 25.00, 55, 41
 900,55.0, 4425.00, 48.00, 86, 62
 200,55.0, 4415.00, 12.00, 19, 14
 700,55.0, 4477.00, 35.00, 67, 48
 50,56.0, 4436.00, 0.00, 2, 1
 300,55.0, 4434.00, 14.00, 30, 20
 400,55.0, 4454.00, 17.00, 38, 27
 500,55.0, 4439.00, 22.00, 46, 33
 800,55.0, 4508.00, 42.00, 74, 55
 100,56.0, 4430.00, 7.00, 6, 3
 1000,56.0, 4427.00, 54.00, 90, 65
