n,init(kDOPTree),CD(kDOPTree),count(real),
 10, 12624.00,2.00, 1,
 600, 12643.00,64.00, 43,
 900, 12740.00,93.00, 57,
 200, 12772.00,20.00, 13,
 700, 12748.00,72.00, 45,
 50, 12717.00,4.00, 0,
 300, 12786.00,32.00, 21,
 400, 12751.00,42.00, 22,
 500, 12747.00,52.00, 34,
 800, 12616.00,81.00, 36,
 100, 12718.00,10.00, 8,
 1000, 12810.00,107.00, 75,
