n,init(kDOPTree),CD(kDOPTree),count(real),
 10, 927.00,2.00, 2,
 600, 926.00,62.00, 139,
 900, 926.00,89.00, 161,
 200, 928.00,20.00, 40,
 700, 928.00,71.00, 139,
 50, 927.00,5.00, 5,
 300, 925.00,30.00, 55,
 400, 928.00,41.00, 82,
 500, 925.00,50.00, 104,
 800, 922.00,78.00, 122,
 100, 927.00,11.00, 21,
 1000, 943.00,101.00, 209,
