n,init(kDOPTree),CD(kDOPTree),count(real),
 10, 15704.00,4.00, 2,
 600, 15660.00,141.00, 99,
 900, 15685.00,191.00, 120,
 200, 15684.00,24.00, 27,
 700, 15683.00,101.00, 89,
 50, 15680.00,5.00, 3,
 300, 15685.00,36.00, 28,
 400, 15704.00,60.00, 42,
 500, 15677.00,66.00, 61,
 800, 15645.00,105.00, 79,
 100, 15668.00,14.00, 15,
 1000, 15701.00,154.00, 139,
