n,init(kDOPTree),CD(kDOPTree),count(real),
10.00,157444.00,1.60,1.00
600.00,157403.80,72.60,49.00
900.00,157491.60,107.80,60.00
200.00,157411.80,22.20,14.00
700.00,157420.80,84.20,34.00
50.00,157432.20,4.60,0.00
300.00,157319.00,34.00,20.00
400.00,157403.20,45.80,23.00
500.00,157379.80,60.20,42.00
800.00,157633.80,97.40,38.00
100.00,157459.20,10.60,7.00
1000.00,157559.00,113.20,79.00
