n,init(kDOPTree),CD(kDOPTree),count(real),
10.00,12633.40,1.20,1.00
600.00,12618.60,64.40,43.00
900.00,12641.40,91.60,57.00
200.00,12684.60,20.00,13.00
700.00,12660.00,72.40,45.00
50.00,12729.20,4.60,0.00
300.00,12693.20,32.00,21.00
400.00,12705.60,42.20,22.00
500.00,12646.00,52.40,34.00
800.00,12603.00,81.00,36.00
100.00,12719.20,10.80,8.00
1000.00,12623.40,104.80,75.00
