model,CT(Box),CT(Sphere),CT(kDop),CT(kCBP),CT(Convexhull),init(Box),init(Sphere),init(kDop),init(kCBP),init(Convexhull),CD(Box),CD(Sphere),CD(kDop),CD(kCBP),CD(Convexhull),hitRate(Box),hitRate(Sphere),hitRate(kDop),hitRate(kCBP),hitRate(Convexhull),initAfterBox(kDop),initAfterBox(kCBP),initAfterBox(Convexhull),CDAfterBox(kDop),CDAfterBox(kCBP),CDAfterBox(Convexhull),ModelCDNum,point,triangle,
models/happy_buddha.obj , 6.00, 13.00, 81.00, 225.00, 1212.00, 6613.92, 6921.28, 6453.93, 5754.66, 6247.77, 4.00, 2.00, 4.00, 3.00, 4.00, 0.3690, 0.2480, 0.5536, 0.7294, 0.8857, 6453.93, 5754.66, 6247.77, 4.00, 3.00, 4.00, 62, 24810, 50000,
models/dinosaur.obj , 5.00, 11.00, 64.00, 155.00, 1019.00, 2798.12, 4868.60, 1729.60, 1650.02, 1926.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.3333, 0.1163, 0.6250, 0.7143, 0.8333, 1729.60, 1650.02, 1926.02, 1.00, 0.00, 0.00, 5, 40277, 80554,
models/bunny2.obj , 1.00, 1.00, 8.00, 78.00, 326.00, 550.02, 567.00, 534.14, 596.38, 825.62, 4.00, 3.00, 4.00, 4.00, 5.00, 0.4806, 0.3515, 0.6708, 0.7419, 0.8895, 534.14, 596.38, 825.62, 4.00, 4.00, 5.00, 161, 2503, 4968,
models/alice.obj , 14.00, 26.00, 176.00, 394.00, 2151.00, 3498.80, 6560.00, 2669.92, 2739.68, 3301.92, 3.00, 3.00, 3.00, 3.00, 3.00, 0.7500, 0.2143, 1.0000, 1.0000, 1.0000, 2669.92, 2739.68, 3301.92, 3.00, 3.00, 3.00, 3, 224291, 264046,
models/dragon.obj , 8.00, 15.00, 96.00, 221.00, 1357.00, 7050.86, 9875.00, 6393.43, 6464.86, 7114.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.6316, 0.4000, 0.7500, 0.9231, 0.9231, 6393.43, 6464.86, 7114.00, 0.00, 0.00, 0.00, 12, 87257, 174281,
models/apple.obj , 3.00, 4.00, 26.00, 142.00, 462.00, 1029.72, 1052.80, 1006.74, 1114.62, 1412.22, 5.00, 6.00, 5.00, 5.00, 6.00, 0.7727, 0.6667, 0.8947, 0.8995, 0.9765, 1006.74, 1114.62, 1412.22, 5.00, 5.00, 6.00, 170, 8118, 9380,
models/hand.obj , 8.00, 15.00, 101.00, 238.00, 2015.00, 9736.94, 10741.78, 7562.58, 7170.52, 6560.90, 1.00, 0.00, 0.00, 1.00, 1.00, 0.2059, 0.1400, 0.3182, 0.4667, 0.6364, 7562.58, 7170.52, 6560.90, 0.00, 1.00, 1.00, 7, 64349, 128314,
