n,init(kDOPTree),CD(kDOPTree),count(real),
10.00,12727.60,1.00,0.00
600.00,12741.40,65.60,48.00
900.00,12719.00,98.00,70.00
200.00,12712.60,22.40,13.00
700.00,12724.00,75.20,53.00
50.00,12708.80,5.20,2.00
300.00,12745.80,33.00,20.00
400.00,12784.00,42.40,26.00
500.00,12716.60,54.20,36.00
800.00,12726.80,86.20,62.00
100.00,12717.40,9.80,4.00
1000.00,12708.60,107.00,72.00
